food,Caloric_Value,Fat_Density,Saturated_Fats_Density,Monounsaturated_Fats_Density,Polyunsaturated_Fats_Density,Carbohydrates_Density,Sugars_Density,Protein_Density,Dietary_Fiber_Density,Cholesterol_Density,Sodium_Density,Water_Density,Vitamin_A_Density,Vitamin_B1_Density,Vitamin_B11_Density,Vitamin_B12_Density,Vitamin_B2_Density,Vitamin_B3_Density,Vitamin_B5_Density,Vitamin_B6_Density,Vitamin_C_Density,Vitamin_D_Density,Vitamin_E_Density,Vitamin_K_Density,Calcium_Density,Copper_Density,Iron_Density,Magnesium_Density,Manganese_Density,Phosphorus_Density,Potassium_Density,Selenium_Density,Zinc_Density,Nutrition_Density_Density,Health_Label
flounder cooked,109,0.027522935779816515,0.006422018348623853,0.007339449541284404,0.005504587155963302,0.0,0.0,0.17798165137614677,0.0,0.6522935779816513,0.0045871559633027525,0.944954128440367,0.00043119266055045873,0.0006146788990825688,0.0008623853211009175,0.00012844036697247707,0.00016513761467889908,1.834862385321101e-05,0.014678899082568808,0.002752293577981651,0.0009174311926605505,0.0,4.587155963302752e-05,0.009174311926605505,0.0009174311926605505,0.29174311926605506,0.000908256880733945,0.002752293577981651,0.25596330275229356,0.0007064220183486239,3.5999999999999996,2.295412844036697,0.00044954128440366975,0.20754128440366973,Healthy
milkfish raw,42,0.04523809523809524,0.011904761904761904,0.016666666666666666,0.011904761904761904,0.0,0.0,0.1380952380952381,0.0,0.35,0.0023333333333333335,0.4785714285714286,0.002357142857142857,0.0021666666666666666,0.002142857142857143,0.00028571428571428574,0.0006428571428571428,0.04285714285714286,0.004761904761904762,0.002380952380952381,0.0,0.0,0.0,0.0,0.34285714285714286,0.0005,0.0013571428571428571,0.20238095238095238,0.0020952380952380953,1.0904761904761904,1.9666666666666666,0.001,0.004761904761904762,0.5286428571428571,Healthy
eel raw,375,0.06346666666666667,0.012799999999999999,0.0392,0.005066666666666666,0.0,0.0,0.10026666666666667,0.0,0.6853333333333333,0.0002666666666666667,0.3714666666666667,0.0056,0.0007999999999999999,0.00013066666666666668,0.00016266666666666667,5.333333333333334e-06,0.018933333333333333,0.0013333333333333333,0.0002666666666666667,0.009866666666666668,2.6666666666666667e-05,0.021866666666666666,0.0,0.1088,0.00018400000000000003,0.0026666666666666666,0.1088,0.00010133333333333333,1.1749333333333334,1.4797333333333333,2.9333333333333333e-05,0.008799999999999999,0.2906666666666667,Healthy
catfish raw,189,0.04973544973544974,0.011111111111111112,0.02169312169312169,0.009523809523809525,0.0,0.0,0.12804232804232804,0.0,0.46296296296296297,0.0010582010582010583,0.665079365079365,0.0,0.0001164021164021164,0.00043915343915343916,1.5873015873015872e-05,0.0005291005291005291,0.01746031746031746,0.005820105820105821,0.0010582010582010583,0.0,0.00044444444444444447,0.0068783068783068784,0.0001164021164021164,0.0671957671957672,1.5873015873015872e-05,0.0021164021164021165,0.15978835978835979,0.0003862433862433862,1.7164021164021164,2.5407407407407407,0.0002962962962962963,0.004232804232804233,0.2470899470899471,Healthy
fish sticks,78,0.057692307692307696,0.01282051282051282,0.011538461538461539,0.02820512820512821,0.0782051282051282,0.00641025641025641,0.03974358974358975,0.005128205128205128,0.09999999999999999,0.001282051282051282,0.1782051282051282,0.0007051282051282052,7.692307692307693e-05,0.00047435897435897434,0.0005,0.003846153846153846,0.0010512820512820513,0.005128205128205128,0.0,0.00048717948717948715,0.0,0.0,0.02435897435897436,0.001141025641025641,0.057692307692307696,0.003846153846153846,0.002564102564102564,0.08974358974358974,0.0,0.6858974358974359,0.6641025641025641,0.0009230769230769231,0.18670512820512822,Healthy
coho salmon raw,254,0.048031496062992125,0.01141732283464567,0.020866141732283464,0.011811023622047244,0.0,0.0,0.13307086614173227,0.0,0.31929133858267716,0.0002125984251968504,0.4409448818897638,4.724409448818898e-05,0.00039370078740157485,0.00029921259842519685,0.00037401574803149607,0.0007874015748031497,0.04251968503937008,0.007086614173228346,0.003937007874015748,0.0066929133858267716,0.0,0.0,0.0,0.07519685039370079,8.661417322834646e-05,0.001968503937007874,0.19409448818897637,9.05511811023622e-05,1.8279527559055118,2.8169291338582676,0.00011023622047244094,0.0027559055118110236,0.264992125984252,Healthy
monkfish cooked,27,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.1962962962962963,0.0,0.337037037037037,0.00014814814814814815,0.8222222222222222,0.00022222222222222223,0.0005185185185185185,0.0004074074074074074,0.0008888888888888889,0.0016666666666666666,0.025925925925925925,0.00037037037037037035,0.0014444444444444444,0.011111111111111112,0.0,0.0,0.0,0.1037037037037037,0.0012222222222222222,0.003703703703703704,0.28148148148148144,0.0030370370370370373,2.6814814814814816,5.377777777777777,0.0013333333333333333,0.003703703703703704,0.33944444444444444,Healthy
yellowtail cooked,546,0.0358974358974359,0.0,0.0,0.0,0.0,0.0,0.1586080586080586,0.0,0.3796703296703297,0.00018315018315018315,0.36007326007326007,8.241758241758242e-05,0.0009157509157509158,0.00015567765567765568,6.227106227106228e-05,0.00018315018315018315,0.046703296703296704,0.003663003663003663,0.0009157509157509158,0.015567765567765568,0.0,0.0,0.0,0.15512820512820513,0.0003663003663003663,0.0032967032967032967,0.2032967032967033,0.000173992673992674,1.0749084249084249,2.8772893772893773,0.00018315018315018315,0.003663003663003663,0.3686483516483517,Healthy
yellowfin tuna cooked,37,0.005405405405405406,0.0014594594594594594,0.002567567567567568,0.001027027027027027,0.0,0.0,0.2216216216216216,0.0,0.35945945945945945,0.00029729729729729726,0.527027027027027,0.0026486486486486487,0.0017567567567567568,0.0005135135135135135,0.0015945945945945944,0.0025135135135135136,0.16756756756756758,0.0005675675675675676,0.008108108108108109,0.0,0.00024324324324324323,0.0011351351351351353,0.0006216216216216216,0.02972972972972973,2.7027027027027027e-05,0.008108108108108109,0.3216216216216216,0.0003783783783783784,2.545945945945946,4.02972972972973,8.108108108108108e-05,0.002702702702702703,0.26651351351351354,Healthy
ling cooked,168,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.21904761904761902,0.0,0.4583333333333333,0.0017857142857142857,0.6642857142857143,0.00014880952380952382,0.0011904761904761906,5.357142857142857e-05,0.00035714285714285714,0.0017857142857142857,0.025,0.0035714285714285713,0.002976190476190476,0.0,0.0,0.0,0.0,0.3952380952380953,0.0011904761904761906,0.007738095238095238,0.7279761904761904,0.00020833333333333335,2.2827380952380953,4.368452380952381,0.00047023809523809523,0.008928571428571428,0.6293511904761905,Healthy
eel cooked,67,0.06268656716417911,0.013432835820895522,0.03880597014925373,0.004477611940298508,0.0,0.0,0.1,0.0,0.6805970149253732,0.0010298507462686568,0.25074626865671645,0.004477611940298508,0.00011940298507462687,0.0011044776119402985,0.0008656716417910448,0.0009850746268656716,0.019402985074626865,0.001,0.0004626865671641791,0.007462686567164179,0.0,0.0,0.0,0.11044776119402985,0.001119402985074627,0.0029850746268656717,0.11044776119402985,0.0008656716417910448,1.1701492537313434,1.4746268656716417,0.00014925373134328358,0.008955223880597015,0.28805970149253735,Healthy
sablefish raw,753,0.07848605577689244,0.016467463479415672,0.04130146082337317,0.01049136786188579,0.0,0.0,0.06879150066401062,0.0,0.25112881806108894,0.0002656042496679947,0.36401062416998675,0.0005312084993359894,0.0005312084993359894,0.0001248339973439575,0.00013280212483399734,0.000398406374501992,0.020451527224435592,0.003851261620185923,0.001593625498007968,0.0,0.0,0.0,0.0,0.1794156706507304,4.913678618857901e-05,0.0065073041168658705,0.2819389110225764,0.00010225763612217796,0.8612217795484728,1.8351925630810093,0.00013280212483399734,0.001593625498007968,0.3337317397078353,Healthy
salmon nuggets,60,0.055,0.006666666666666667,0.021666666666666667,0.015000000000000001,0.06666666666666667,0.0,0.060000000000000005,0.0,0.12333333333333334,8.333333333333333e-05,0.28500000000000003,0.0,0.0003,0.0012666666666666666,0.0014333333333333331,0.0009833333333333332,0.021666666666666667,0.0016666666666666668,0.0007666666666666667,0.0,0.0,0.0,0.0,0.03833333333333333,0.00065,0.006666666666666667,0.095,0.001,0.83,0.7783333333333334,0.0,0.0016666666666666668,0.22666666666666666,Healthy
yellowtail raw,546,0.0358974358974359,0.008791208791208791,0.013553113553113554,0.009706959706959707,0.0,0.0,0.15842490842490842,0.0,0.37673992673992673,0.00018315018315018315,0.5104395604395604,0.00018315018315018315,0.0009157509157509158,0.00014652014652014652,0.00013186813186813186,0.00018315018315018315,0.046520146520146514,0.00402930402930403,0.001098901098901099,0.019230769230769232,0.0,0.0,0.00013003663003663003,0.1575091575091575,0.0003663003663003663,0.0032967032967032967,0.20549450549450549,3.663003663003663e-06,1.0754578754578756,2.876923076923077,0.00018315018315018315,0.0034798534798534796,0.37454212454212454,Healthy
butterfish cooked,47,0.055319148936170216,0.0,0.0,0.0,0.0,0.0,0.11702127659574468,0.0,0.44255319148936173,0.0008936170212765958,0.35531914893617017,0.0006170212765957447,0.001170212765957447,0.001957446808510638,0.0012127659574468084,0.00034042553191489364,0.02978723404255319,0.00425531914893617,0.0008723404255319149,0.0,0.0,0.0,0.0,0.14893617021276595,0.0005957446808510638,0.00425531914893617,0.1702127659574468,0.002021276595744681,1.6382978723404256,2.5595744680851062,0.000425531914893617,0.00425531914893617,0.32659574468085106,Healthy
caviar,42,0.06904761904761905,0.014285714285714285,0.016666666666666666,0.02857142857142857,0.014285714285714285,0.0,0.09285714285714286,0.0,2.2404761904761905,0.004761904761904762,0.18095238095238095,0.0012857142857142856,0.0008809523809523809,0.0009047619047619047,0.0019761904761904764,7.142857142857143e-05,0.0012142857142857142,0.014285714285714285,0.00011904761904761905,0.0,0.0,0.007142857142857143,0.0015476190476190477,1.0476190476190477,0.0020476190476190472,0.04523809523809524,1.1428571428571428,0.0016190476190476191,1.3571428571428572,0.6904761904761905,0.0023333333333333335,0.004761904761904762,1.2696428571428573,Healthy
pollock raw,355,0.010704225352112675,0.0014084507042253522,0.0011267605633802818,0.005352112676056338,0.0,0.0,0.2112676056338028,0.0,0.772112676056338,0.0008450704225352112,0.8501408450704225,0.0001915492957746479,0.0005633802816901409,0.0001915492957746479,0.00017464788732394365,0.001971830985915493,0.03549295774647887,0.003943661971830986,0.003098591549295775,0.0,3.380281690140845e-05,0.0025352112676056337,3.943661971830986e-05,0.652394366197183,0.0005633802816901409,0.0050704225352112674,0.7284507042253522,0.00022816901408450704,2.4030985915492957,3.870985915492958,0.00028169014084507044,0.0050704225352112674,0.8796478873239436,Healthy
catfish cooked,206,0.05,0.01116504854368932,0.021844660194174758,0.009223300970873786,0.0,0.0,0.12815533980582525,0.0,0.45825242718446607,0.0009708737864077671,0.5179611650485437,0.00032038834951456313,0.00021844660194174757,0.00021359223300970872,0.00032038834951456313,0.00010194174757281555,0.00048543689320388353,0.017475728155339806,0.005825242718446602,0.0014563106796116505,0.0,0.00016990291262135925,0.006796116504854369,4.854368932038835e-05,0.06262135922330098,0.0004757281553398058,0.0019417475728155341,0.15970873786407766,5.339805825242718e-05,1.7145631067961165,2.5407766990291263,0.00014563106796116503,0.18029611650485436,Healthy
whiting raw,83,0.014457831325301203,0.0024096385542168677,0.003614457831325301,0.004819277108433735,0.0,0.0,0.20240963855421687,0.0,0.7421686746987952,0.0001927710843373494,0.8891566265060241,0.001108433734939759,0.0007951807228915663,0.0006867469879518073,0.0008433734939759037,0.0007108433734939758,0.014457831325301203,0.0024096385542168677,0.0012048192771084338,0.0,0.001072289156626506,0.003614457831325301,0.0010361445783132529,0.5325301204819277,0.0010240963855421687,0.003614457831325301,0.23253012048192773,0.00014457831325301204,2.4602409638554215,2.7602409638554217,0.0005903614457831326,0.00963855421686747,0.7541204819277109,Healthy
pink salmon raw,404,0.034653465346534656,0.006435643564356436,0.010643564356435643,0.006435643564356436,0.0,0.0,0.1613861386138614,0.0,0.3621287128712872,0.0004950495049504951,0.5945544554455445,0.00024752475247524753,0.0007425742574257426,0.0001089108910891089,7.425742574257426e-05,0.0007425742574257426,0.06287128712871287,0.008168316831683169,0.004702970297029703,0.0,8.663366336633664e-05,0.003217821782178218,6.188118811881188e-05,0.0551980198019802,0.0004950495049504951,0.0029702970297029703,0.21262376237623765,0.0001410891089108911,2.0544554455445545,2.880940594059406,8.663366336633664e-05,0.0029702970297029703,0.25445544554455446,Healthy
yellowfin tuna raw,31,0.0032258064516129032,0.0023548387096774194,0.00025806451612903227,0.0008387096774193548,0.0,0.0,0.22258064516129034,0.0,0.3548387096774194,0.0015806451612903226,0.6774193548387096,0.0015483870967741935,0.0,0.002709677419354839,0.002032258064516129,0.0011290322580645162,0.16774193548387098,0.0003870967741935484,0.00967741935483871,0.0,0.0005483870967741936,0.002032258064516129,0.0029032258064516127,0.035483870967741936,0.0004516129032258065,0.0064516129032258064,0.31935483870967746,0.002,2.5387096774193547,4.025806451612903,0.003096774193548387,0.0032258064516129032,0.2684516129032258,Healthy
mackerel raw,230,0.06782608695652174,0.01565217391304348,0.02652173913043478,0.01652173913043478,0.0,0.0,0.09043478260869565,0.0,0.3408695652173913,0.0004347826086956522,0.3095652173913044,8.26086956521739e-05,0.0008695652173913044,3.0434782608695653e-05,0.00020434782608695653,0.0013043478260869564,0.04434782608695652,0.004347826086956522,0.0017391304347826088,0.0017391304347826088,0.00013043478260869564,0.007391304347826087,0.00010869565217391305,0.058260869565217394,0.00011739130434782609,0.00782608695652174,0.37,6.521739130434782e-05,1.0565217391304347,1.5291304347826087,0.000291304347826087,0.003043478260869565,0.2263608695652174,Healthy
turbot raw,388,0.030927835051546393,0.007989690721649484,0.006443298969072165,0.009278350515463918,0.0,0.0,0.16881443298969073,0.0,0.5046391752577319,0.0015463917525773195,0.8092783505154639,2.577319587628866e-06,0.0007731958762886598,0.0002422680412371134,0.00023195876288659793,0.0007731958762886598,0.023195876288659795,0.0059278350515463915,0.0023195876288659794,0.017783505154639175,0.0,0.0,0.0,0.18917525773195878,0.0005154639175257732,0.003865979381443299,0.536340206185567,0.00015463917525773195,1.356443298969072,2.502577319587629,0.0002577319587628866,0.0023195876288659794,0.4106237113402062,Healthy
cusk cooked,106,0.007547169811320755,0.0,0.0,0.0,0.0,0.0,0.2179245283018868,0.0,0.47547169811320755,0.00044339622641509434,0.6245283018867924,0.0001509433962264151,0.0009150943396226415,0.00014150943396226416,6.60377358490566e-05,0.0018867924528301887,0.029245283018867925,0.002830188679245283,0.0037735849056603774,0.0,0.0,0.0,0.0,0.1169811320754717,0.0007264150943396226,0.009433962264150943,0.3584905660377358,0.0004528301886792453,2.34811320754717,4.508490566037736,0.00011320754716981132,0.0047169811320754715,0.3519433962264151,Healthy
atlantic croaker raw,82,0.03048780487804878,0.010975609756097562,0.010975609756097562,0.004878048780487805,0.0,0.0,0.17073170731707318,0.0,0.5878048780487806,0.0001707317073170732,0.751219512195122,0.00047560975609756096,0.0009634146341463415,0.0003414634146341464,0.0008048780487804879,0.00046341463414634144,0.04024390243902439,0.007317073170731707,0.0024390243902439024,0.0,6.097560975609756e-05,0.012195121951219513,0.0008292682926829269,0.1451219512195122,0.0007926829268292683,0.0036585365853658534,0.3853658536585366,0.00020731707317073173,2.0231707317073173,3.3243902439024393,0.0006463414634146342,0.0036585365853658534,0.35010975609756095,Healthy
sucker cooked,148,0.025,0.004729729729729729,0.007432432432432433,0.008783783783783784,0.0,0.0,0.17972972972972973,0.0,0.44391891891891894,0.00012837837837837836,0.6195945945945946,4.054054054054054e-05,0.00035810810810810807,0.00029054054054054054,0.00017567567567567568,0.0006756756756756757,0.012162162162162163,0.007432432432432433,0.002027027027027027,0.0,0.0,0.0,0.0,0.754054054054054,0.002027027027027027,0.01418918918918919,0.31824324324324327,0.006756756756756757,2.254054054054054,4.080405405405405,0.0,0.008108108108108109,0.9730135135135135,Healthy
spot raw,79,0.039240506329113925,0.01139240506329114,0.01139240506329114,0.008860759493670885,0.0,0.0,0.14936708860759496,0.0,0.4860759493670886,0.00027848101265822784,0.6151898734177216,6.329113924050633e-05,0.0012658227848101266,0.0007974683544303798,0.0005316455696202532,0.0012658227848101266,0.056962025316455694,0.006329113924050633,0.0037974683544303796,0.0,0.0,0.0,0.0,0.11392405063291139,0.00017721518987341773,0.002531645569620253,0.34050632911392403,0.0012025316455696203,1.5063291139240507,4.017721518987342,0.0003037974683544304,0.0037974683544303796,0.3052278481012658,Healthy
drum cooked,236,0.041101694915254235,0.009322033898305085,0.018220338983050848,0.009745762711864406,0.0,0.0,0.14661016949152542,0.0,0.5351694915254237,0.0004237288135593221,0.4627118644067797,0.00041949152542372886,0.0004237288135593221,0.0002457627118644068,8.050847457627118e-05,0.001271186440677966,0.01864406779661017,0.005508474576271186,0.00211864406779661,0.006355932203389831,0.0,0.0,0.0,0.502542372881356,0.00211864406779661,0.007627118644067797,0.2478813559322034,0.005932203389830508,1.5072033898305084,2.3033898305084746,0.0003220338983050847,0.005508474576271186,0.7046271186440678,Healthy
crayfish raw,3,0.016,0.0033333333333333335,0.014333333333333332,0.0033333333333333335,0.0,0.0,0.19999999999999998,0.0,1.4333333333333333,0.008,1.1333333333333333,0.03266666666666667,0.005,0.03333333333333333,0.027333333333333334,0.008,0.018666666666666668,0.016,0.015666666666666666,0.026,0.0,0.0,0.0,0.3333333333333333,0.019333333333333334,0.017666666666666667,0.39999999999999997,0.011333333333333334,2.9,3.466666666666667,0.031,0.0029999999999999996,0.596,Healthy
tilefish cooked,441,0.03197278911564626,0.0058956916099773245,0.009070294784580499,0.008390022675736962,0.0,0.0,0.16666666666666666,0.0,0.43537414965986393,0.00045351473922902497,0.47777777777777775,4.988662131519274e-05,0.0009070294784580499,0.00015192743764172337,2.2675736961451248e-05,0.0013605442176870747,0.023809523809523808,0.0058956916099773245,0.0020408163265306124,0.0,0.0,0.0,0.0,0.17687074829931973,0.00045351473922902497,0.0020408163265306124,0.22448979591836735,0.00014512471655328798,1.6054421768707483,3.4829931972789114,0.00045351473922902497,0.0036281179138321997,0.37759863945578226,Healthy
bluefish cooked,186,0.034408602150537634,0.007526881720430107,0.014516129032258065,0.008602150537634409,0.0,0.0,0.16182795698924732,0.0,0.47795698924731184,0.00024193548387096774,0.3940860215053763,0.001075268817204301,6.451612903225807e-05,0.0003548387096774194,0.0001021505376344086,0.0005376344086021505,0.0456989247311828,0.0059139784946236566,0.002688172043010753,0.0,0.0,0.0,0.0,0.056451612903225805,0.0002634408602150538,0.0037634408602150535,0.2639784946236559,8.064516129032258e-05,1.8306451612903225,3.000537634408602,0.0004516129032258065,0.0064516129032258064,0.2575268817204301,Healthy
grouper cooked,238,0.01092436974789916,0.0025210084033613443,0.0021008403361344537,0.0033613445378151263,0.0,0.0,0.21092436974789916,0.0,0.39873949579831935,0.0004201680672268908,0.622689075630252,0.0004201680672268908,0.0008403361344537816,9.663865546218487e-05,0.0003487394957983193,0.00014705882352941178,0.0033613445378151263,0.007563025210084034,0.0029411764705882353,0.0,0.0,0.0,0.0,0.1781512605042017,0.00026470588235294115,0.009663865546218486,0.3138655462184874,0.00031512605042016803,1.2138655462184873,4.031512605042017,0.00036974789915966385,0.004201680672268907,0.41008403361344536,Healthy
sheepshead raw,257,0.02217898832684825,0.005447470817120622,0.006614785992217899,0.004669260700389105,0.0,0.0,0.18715953307392996,0.0,0.46303501945525294,0.0007782101167315176,0.7221789883268482,8.560311284046692e-05,0.0003190661478599222,7.392996108949417e-05,0.0002607003891050584,0.00028404669260700385,0.014007782101167316,0.007003891050583658,0.002723735408560311,0.0,0.0,0.0,0.0,0.19455252918287938,0.0001945525291828794,0.004280155642023347,0.2964980544747082,0.0003229571984435798,2.898443579766537,3.7412451361867705,0.0002178988326848249,0.003501945525291829,0.40828793774319067,Healthy
herring kippered,87,0.056321839080459776,0.012643678160919542,0.022988505747126436,0.013793103448275862,0.0,0.0,0.11264367816091955,0.0,0.37701149425287356,0.004597701149425287,0.2747126436781609,5.747126436781609e-05,0.0008045977011494254,0.00022988505747126436,0.0007816091954022989,0.0011494252873563218,0.020689655172413793,0.004597701149425287,0.0022988505747126436,0.004597701149425287,4.597701149425287e-05,0.006896551724137931,0.0009885057471264367,0.38620689655172413,0.0009310344827586207,0.006896551724137931,0.21149425287356322,0.0007126436781609196,1.4942528735632183,2.0551724137931036,0.0006091954022988506,0.005747126436781609,0.5668275862068965,Healthy
grouper raw,238,0.01092436974789916,0.0025210084033613443,0.0021008403361344537,0.0033613445378151263,0.0,0.0,0.21092436974789916,0.0,0.40252100840336136,0.0004201680672268908,0.8621848739495798,0.0004201680672268908,0.0008403361344537816,0.00032352941176470585,0.00018907563025210084,5.4621848739495796e-05,0.0033613445378151263,0.007983193277310924,0.0033613445378151263,0.0,0.0,0.0,0.0,0.29369747899159665,0.0001134453781512605,0.009663865546218486,0.33739495798319324,0.00017647058823529413,1.7630252100840338,5.256302521008403,0.0002478991596638655,0.0050420168067226885,0.5256302521008404,Healthy
ocean perch cooked,48,0.01875,0.004166666666666667,0.0062499999999999995,0.004166666666666667,0.0,0.0,0.19375,0.0,0.65625,0.004166666666666667,0.7729166666666667,0.00022916666666666666,0.0006458333333333333,0.0014791666666666666,0.001979166666666667,0.0009166666666666666,0.00037499999999999995,0.012499999999999999,0.004166666666666667,0.0004375,0.0,0.000875,0.010416666666666666,0.0014375000000000002,0.3541666666666667,0.0015208333333333332,0.0020833333333333333,0.28125,0.0015624999999999999,3.125,2.3541666666666665,8.333333333333333e-05,0.216,Healthy
ling raw,168,0.007142857142857143,0.0011904761904761906,0.0011904761904761906,0.002380952380952381,0.0,0.0,0.21845238095238098,0.0,0.45952380952380956,0.0017857142857142857,0.9148809523809524,0.00024404761904761905,0.0011904761904761906,0.0003095238095238095,0.0005238095238095238,0.002380952380952381,0.02619047619047619,0.0035714285714285713,0.0035714285714285713,0.0,0.0,0.0,0.0,0.3904761904761904,0.0011904761904761906,0.007738095238095238,0.7238095238095238,0.00015476190476190475,2.274404761904762,4.354166666666667,0.00041071428571428574,0.008928571428571428,0.6241785714285714,Healthy
lingcod cooked,329,0.012462006079027355,0.0024316109422492403,0.003951367781155016,0.00364741641337386,0.0,0.0,0.20790273556231004,0.0,0.6148936170212767,0.0006079027355623101,0.6948328267477204,0.0001641337386018237,0.00030395136778115504,7.29483282674772e-05,4.559270516717325e-05,0.0012158054711246201,0.02127659574468085,0.007902735562310031,0.00303951367781155,0.0,0.0,0.0,0.0,0.16534954407294833,0.00030395136778115504,0.00364741641337386,0.30303951367781157,0.00020364741641337389,2.36838905775076,5.140425531914894,0.00030395136778115504,0.00547112462006079,0.38948024316109425,Healthy
florida pompano raw,184,0.057608695652173914,0.021195652173913043,0.01576086956521739,0.007065217391304348,0.0,0.0,0.1125,0.0,0.30434782608695654,0.00044021739130434783,0.4331521739130435,0.0004945652173913044,0.003260869565217391,0.00020652173913043476,4.347826086956522e-05,0.0005434782608695652,0.01847826086956522,0.004347826086956522,0.0010869565217391304,0.0,0.000532608695652174,0.0010869565217391304,0.00022282608695652176,0.13369565217391305,5.978260869565217e-05,0.0038043478260869562,0.1641304347826087,6.521739130434783e-05,1.1869565217391305,2.319021739130435,0.0001358695652173913,0.004347826086956522,0.3080978260869565,Unhealthy
rockfish cooked,162,0.014814814814814814,0.0037037037037037034,0.004320987654320987,0.004320987654320987,0.0,0.0,0.204320987654321,0.0,0.5611111111111111,0.0006172839506172839,0.687037037037037,7.407407407407407e-05,3.7037037037037037e-05,0.0005,0.0004197530864197531,0.00033950617283950616,0.0018518518518518517,0.026543209876543208,0.0037037037037037034,0.0024691358024691358,0.0,2.469135802469136e-05,0.004320987654320987,0.0,0.15617283950617283,0.0002839506172839506,0.0030864197530864196,0.3037037037037037,8.024691358024691e-05,2.2808641975308643,4.295061728395061,0.0006172839506172839,0.22194444444444444,Healthy
seatrout cooked,247,0.034817813765182185,0.009716599190283401,0.008502024291497975,0.006882591093117409,0.0,0.0,0.16153846153846152,0.0,0.7983805668016194,0.00040485829959514174,0.5417004048582996,2.4291497975708502e-05,0.00040485829959514174,0.00013360323886639676,0.00012955465587044534,0.001619433198380567,0.021862348178137654,0.006477732793522268,0.0036437246963562753,0.0,0.0,0.0,0.0,0.16558704453441295,0.0002874493927125506,0.0028340080971659917,0.30121457489878545,0.00019433198380566801,2.4174089068825912,3.2906882591093116,8.097165991902834e-06,0.004453441295546559,0.36494736842105263,Healthy
sockeye salmon raw,562,0.039501779359430604,0.008362989323843417,0.013167259786476869,0.013701067615658364,0.0,0.0,0.1501779359430605,0.0,0.3734875444839858,0.0007117437722419929,0.5154804270462633,0.00035587188612099647,0.0012455516014234875,0.0001298932384341637,0.00011565836298932384,0.0008896797153024911,0.05729537366548043,0.008185053380782917,0.004270462633451957,0.0,0.00015302491103202847,0.006761565836298932,3.736654804270463e-05,0.0704626334519573,0.00035587188612099647,0.0030249110320284696,0.21138790035587188,0.00011387900355871887,1.8743772241992884,2.416903914590747,0.00017793594306049823,0.0030249110320284696,0.26352313167259783,Healthy
swordfish cooked,182,0.046153846153846156,0.01098901098901099,0.020879120879120878,0.008241758241758242,0.0,0.0,0.1368131868131868,0.0,0.4543956043956044,0.0005494505494505495,0.39780219780219783,0.0004120879120879121,0.00042857142857142855,0.0005164835164835165,0.00026373626373626377,2.7472527472527473e-05,5.4945054945054945e-05,0.05384615384615385,0.002197802197802198,0.003846153846153846,0.0,0.0002087912087912088,0.014285714285714287,0.00012087912087912087,0.035164835164835165,0.00024725274725274725,0.0027472527472527475,0.20384615384615384,0.00022527472527472529,1.7703296703296703,2.906043956043956,0.00015384615384615385,0.18792857142857144,Healthy
american shad raw,362,0.06988950276243094,0.016022099447513812,0.029005524861878452,0.016574585635359115,0.0,0.0,0.0861878453038674,0.0,0.3812154696132597,2.7624309392265196e-06,0.34668508287292815,2.4861878453038672e-05,0.0008287292817679558,0.00026519337016574587,0.00015745856353591162,0.0011049723756906078,0.04281767955801105,0.003867403314917127,0.0019337016574585634,0.0,0.0002679558011049724,0.006077348066298343,5.2486187845303865e-05,0.23895027624309392,0.00027624309392265195,0.004972375690607735,0.15248618784530388,4.6961325966850835e-05,1.382596685082873,1.9519337016574587,0.0002541436464088398,0.0019337016574585634,0.40018784530386736,Healthy
sardine canned in oil,310,0.05516129032258065,0.007419354838709677,0.018709677419354837,0.024838709677419354,0.0,0.0,0.11838709677419355,0.0,0.6825806451612904,0.0016129032258064516,0.2864516129032258,0.00016451612903225804,0.0003225806451612903,0.00021612903225806454,0.00024193548387096774,0.000967741935483871,0.025161290322580646,0.0032258064516129032,0.0006451612903225806,0.0,0.00012903225806451613,0.00967741935483871,0.0002032258064516129,1.8361290322580646,0.000967741935483871,0.014193548387096775,0.1874193548387097,0.0006451612903225806,2.355161290322581,1.9080645161290322,0.00024838709677419356,0.0064516129032258064,2.0240387096774195,Healthy
anchovy canned in oil,8,0.05,0.000125,0.025,0.0125,0.0,0.0,0.15,0.0,0.425,0.0125,0.25,0.0015,0.0,0.000875,0.007625,0.008875,0.1,0.001,0.01025,0.0,0.00875,0.0125,0.001625,1.1625,0.012125,0.025,0.35,0.000625,1.2625,2.725,0.002875,0.003875,1.38825,Healthy
salmon canned,520,0.03903846153846154,0.010576923076923078,0.013653846153846154,0.010769230769230769,0.0,0.0,0.1521153846153846,0.0,0.2767307692307692,0.0034615384615384616,0.5021153846153846,0.00012307692307692307,0.00015192307692307692,0.00013846153846153845,0.00010576923076923077,0.0011538461538461537,0.04961538461538462,0.0040384615384615385,0.002692307692307692,0.0,0.0,0.011346153846153846,3.846153846153846e-05,1.7669230769230768,0.0007692307692307692,0.005,0.2128846153846154,4.230769230769231e-05,2.5121153846153845,2.128846153846154,0.0003846153846153846,0.007115384615384615,1.9632346153846152,Healthy
